repo_name,commit_num,commit,code_slice,classification,result_two_steps
Spyware,22,3700c,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,22,3700c,executeShellCommand@Util.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,22,3700c,<module>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,22,3700c,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,22,3700c,<body>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,22,3700c,<body>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,23,5f55f,<body>@keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,23,5f55f,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,executeShellCommand@Util.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,<module>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,<body>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,23,5f55f,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,24,93974,<module>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,24,93974,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,executeShellCommand@Util.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,<module>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,<body>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,24,93974,<body>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,25,3b7d3,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,25,3b7d3,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,25,3b7d3,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,25,3b7d3,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,25,3b7d3,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,25,3b7d3,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,25,3b7d3,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,25,3b7d3,NEW@<module>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,25,3b7d3,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,26,e91fb,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,26,e91fb,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,26,e91fb,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,26,e91fb,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,26,e91fb,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,26,e91fb,<module>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,26,e91fb,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,26,e91fb,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,26,e91fb,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,NEW@<module>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,27,2498b,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,NEW@<module>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,27,2498b,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,28,9edb2,<module>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,28,9edb2,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,28,9edb2,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,28,9edb2,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,28,9edb2,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,28,9edb2,<module>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,28,9edb2,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,28,9edb2,<body>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,28,9edb2,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,29,8e66b,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,29,8e66b,NEW@<module>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,29,8e66b,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,29,8e66b,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,29,8e66b,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,29,8e66b,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,29,8e66b,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,29,8e66b,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,30,318c9,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,30,318c9,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,30,318c9,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,30,318c9,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,30,318c9,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,30,318c9,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,30,318c9,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,30,318c9,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,31,e87c6,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,31,e87c6,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,31,e87c6,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,31,e87c6,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,31,e87c6,<module>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,31,e87c6,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,31,e87c6,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,31,e87c6,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,32,e5c24,<body>@keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,32,e5c24,NEW@<module>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,32,e5c24,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,32,e5c24,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,32,e5c24,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,32,e5c24,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,32,e5c24,<body>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,32,e5c24,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,33,99ba2,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,33,99ba2,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,33,99ba2,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,33,99ba2,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,33,99ba2,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,33,99ba2,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,33,99ba2,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,34,5d92e,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,34,5d92e,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,34,5d92e,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,34,5d92e,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,34,5d92e,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,34,5d92e,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,34,5d92e,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,35,a240a,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,35,a240a,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,35,a240a,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,35,a240a,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,35,a240a,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,35,a240a,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,35,a240a,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,36,3075f,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,36,3075f,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,36,3075f,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,36,3075f,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,36,3075f,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,36,3075f,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,36,3075f,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,37,bfadb,<module>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,37,bfadb,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,37,bfadb,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,37,bfadb,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,37,bfadb,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,37,bfadb,<body>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,37,bfadb,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,38,d1598,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,38,d1598,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,38,d1598,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,38,d1598,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,38,d1598,<module>@json_test.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,38,d1598,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,38,d1598,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,39,d6c88,<module>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,39,d6c88,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,39,d6c88,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,39,d6c88,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,39,d6c88,<body>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,39,d6c88,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,40,dcccc,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,40,dcccc,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,40,dcccc,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,40,dcccc,NEW@<body>@gui_Controller.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,40,dcccc,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,40,dcccc,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,40,dcccc,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,41,10f46,<body>@gui_Controller.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,41,10f46,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,41,10f46,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,41,10f46,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,41,10f46,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,41,10f46,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,41,10f46,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,42,1e7ec,<body>@gui_Controller.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,42,1e7ec,NEW@<body>@WindowTracker.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,42,1e7ec,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,42,1e7ec,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,42,1e7ec,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,42,1e7ec,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,42,1e7ec,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,43,a444e,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,43,a444e,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,43,a444e,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,43,a444e,NEW@<body>@gui_Controller.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,43,a444e,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,43,a444e,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,43,a444e,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,44,9650a,<body>@gui_Controller.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,44,9650a,<module>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,44,9650a,<body>@keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,44,9650a,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,44,9650a,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,44,9650a,<body>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,44,9650a,<body>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,45,0b18d,<body>@gui_Controller.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,45,0b18d,<module>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,45,0b18d,<body>@keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,45,0b18d,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,45,0b18d,NEW@<module>@gui_FileExplorer.py_slice.py,Undetermined,Undetermined
Spyware,45,0b18d,NEW@WriteToFile@gui_FileExplorer.py_slice.py,Benign,Benign
Spyware,45,0b18d,NEW@<body>@Configuration.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,45,0b18d,<body>@Communication.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,45,0b18d,<body>@Malware.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,45,0b18d,NEW@DiscoverDirectory@gui_FileExplorer.py_slice.py,Undetermined,Undetermined
Spyware,46,5c8bd,<body>@gui_Controller.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,46,5c8bd,<body>@Configuration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,46,5c8bd,NEW@<body>@keylogger.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,46,5c8bd,<body>@WindowTracker.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Spyware,46,5c8bd,NEW@<body>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,46,5c8bd,NEW@<module>@gui_FileExplorer.py_slice.py,Undetermined,Undetermined
Spyware,46,5c8bd,NEW@WriteToFile@gui_FileExplorer.py_slice.py,Undetermined,Undetermined
Spyware,46,5c8bd,NEW@<module>@Malware.py_slice.py,Core Attack Chain,Core Attack Chain
Spyware,46,5c8bd,NEW@DiscoverDirectory@gui_FileExplorer.py_slice.py,Undetermined,Undetermined
Spyware,46,5c8bd,NEW@<body>@Communication.py_slice.py,Core Attack Chain,Core Attack Chain
steal-all-files,0,6f698,NEW@<module>@script.py_slice.py,Benign,Benign
steal-all-files,1,e34c0,NEW@<module>@script.py_slice.py,Benign,Benign
steal-all-files,2,e5aa0,NEW@<module>@script.py_slice.py,Benign,Benign
steal-all-files,3,9e1c8,NEW@<module>@script.py_slice.py,Benign,Benign
steal-all-files,3,9e1c8,NEW@<body>@test_script.py_slice.py,Benign,Benign
steal-all-files,4,208af,NEW@<module>@script.py_slice.py,Benign,Benign
steal-all-files,4,208af,NEW@<body>@test_script.py_slice.py,Benign,Benign
steal-all-files,5,63e70,NEW@<module>@script.py_slice.py,Benign,Benign
steal-all-files,5,63e70,NEW@<body>@test_script.py_slice.py,Benign,Benign
telegram_stealer,0,43aad,NEW@<module>@source_main.py_slice.py,Core Attack Chain,Core Attack Chain
telegram_stealer,1,18b08,NEW@<module>@source_main.py_slice.py,Full Attack Chain,Full Attack Chain
TheWeirdVirus,0,b118c,NEW@<module>@VirusLoop.py_slice.py,Core Attack Chain,Core Attack Chain
TheWeirdVirus,1,da27e,NEW@<module>@VirusLoop.py_slice.py,Core Attack Chain,Full Attack Chain
TheWeirdVirus,2,71a89,NEW@<module>@VirusLoop.py_slice.py,Core Attack Chain,Core Attack Chain
TheWeirdVirus,3,eae2b,NEW@<module>@VirusLoop.py_slice.py,Core Attack Chain,Core Attack Chain
TheWeirdVirus,4,f71c7,NEW@<module>@VirusLoop.py_slice.py,Core Attack Chain,Core Attack Chain
TheWeirdVirus,5,e57d7,NEW@<module>@VirusLoop.py_slice.py,Core Attack Chain,Core Attack Chain
TheWeirdVirus,6,60016,NEW@<module>@VirusLoop.py_slice.py,Core Attack Chain,Core Attack Chain
TheWeirdVirus,7,f4649,<module>@VirusLoop.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Trojan,0,17412,NEW@<module>@trojan.py_slice.py,Full Attack Chain,Full Attack Chain
Trojan,1,f1bbe,NEW@<module>@trojan.py_slice.py,Full Attack Chain,Full Attack Chain
Trojan,2,aa1f3,NEW@<module>@trojan.py_slice.py,Full Attack Chain,Full Attack Chain
virus,0,6b4dd,NEW@<module>@virus.py_slice.py,Benign,Benign
virus,1,b3c2e,NEW@<module>@virus.py_slice.py,Benign,Benign
virus,2,4c2c9,NEW@<module>@virus.py_slice.py,Full Attack Chain,Full Attack Chain
virus,2,4c2c9,NEW@<module>@antivirus.py_slice.py,Benign,Benign
virus,3,a9fa3,NEW@<module>@virus.py_slice.py,Full Attack Chain,Full Attack Chain
virus,3,a9fa3,NEW@<module>@antivirus.py_slice.py,Benign,Benign
virus,4,41627,<module>@virus.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus,4,41627,NEW@<module>@antivirus.py_slice.py,Undetermined,Undetermined
virus,5,3926d,NEW@<module>@virus.py_slice.py,Full Attack Chain,Full Attack Chain
virus,5,3926d,NEW@<module>@antivirus.py_slice.py,Benign,Benign
virus,6,336b5,NEW@<module>@virus.py_slice.py,Full Attack Chain,Full Attack Chain
virus,6,336b5,NEW@<module>@antivirus.py_slice.py,Benign,Benign
virus-chan,0,6fa9a,NEW@<module>@Viirused.py_slice.py,Undetermined,Undetermined
virus-chan,1,42631,NEW@<module>@Viirused.py_slice.py,Undetermined,Undetermined
virus-chan,2,79176,NEW@<module>@Viirused.py_slice.py,Full Attack Chain,Full Attack Chain
virus-chan,3,dd198,NEW@<module>@Viirused.py_slice.py,Full Attack Chain,Full Attack Chain
virus-chan,4,8d638,NEW@<module>@Viirused.py_slice.py,Full Attack Chain,Full Attack Chain
Virus-Python,0,4eb33,NEW@<module>@gimme_money.py_slice.py,Benign,Benign
Virus-Python,1,2742b,<module>@gimme_money.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Virus-Python,1,2742b,NEW@<module>@unlocker.py_slice.py,Core Attack Chain,Core Attack Chain
Virus-Python,2,47c8f,NEW@<module>@gimme_money.py_slice.py,Core Attack Chain,Full Attack Chain
Virus-Python,2,47c8f,NEW@<module>@unlocker.py_slice.py,Core Attack Chain,Core Attack Chain
Virus-Python,3,d52ac,NEW@<module>@gimme_money.py_slice.py,Core Attack Chain,Core Attack Chain
Virus-Python,4,95d00,NEW@<module>@gimme_money.py_slice.py,Undetermined,Undetermined
Virus-Python,5,2884d,NEW@<module>@gimme_money.py_slice.py,Core Attack Chain,Core Attack Chain
Virus-Python,5,2884d,NEW@<module>@unlocker.py_slice.py,Core Attack Chain,Core Attack Chain
Virus-Python,6,a27ae,NEW@<module>@gimme_money.py_slice.py,Core Attack Chain,Core Attack Chain
Virus-Python,6,a27ae,NEW@<module>@unlocker.py_slice.py,Benign,Benign
virus-replicator,1,541e5,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
virus-replicator,2,31a52,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus-replicator,3,f9d3f,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus-replicator,4,18773,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus-replicator,5,acf95,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus-replicator,6,26c97,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
virus-replicator,7,01519,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus-replicator,8,4dbd7,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
virus-replicator,9,739a0,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
virus-replicator,10,38ecc,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus-replicator,11,668bb,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus-replicator,11,668bb,NEW@<module>@test.py_slice.py,Benign,Benign
virus.py,1,52fb1,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus.py,3,f97d4,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus.py,4,81900,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus.py,5,a2151,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus.py,6,1c8b3,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus.py,7,6c1a3,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus.py,8,44e31,<module>@main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
virus.py,9,8843d,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus.py,10,967ec,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
virus.py,11,81ce9,NEW@<module>@main.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,0,ea90b,NEW@<body>@viCtim.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,0,ea90b,NEW@<module>@aTTacKer.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,0,ea90b,NEW@<module>@viCtim.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,0,ea90b,NEW@<body>@aTTacKer.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,1,94bf5,NEW@<body>@viCtim.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,1,94bf5,NEW@<module>@aTTacKer.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,1,94bf5,<module>@viCtim.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Virus000,1,94bf5,NEW@<body>@aTTacKer.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,2,e7558,NEW@<body>@viCtim.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,2,e7558,NEW@<module>@aTTacKer.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,2,e7558,NEW@<module>@viCtim.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,2,e7558,NEW@<body>@aTTacKer.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,3,ec220,NEW@<body>@viCtim.py_slice.py,Full Attack Chain,Full Attack Chain
Virus000,3,ec220,NEW@<module>@aTTacKer.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,3,ec220,NEW@<module>@viCtim.py_slice.py,Core Attack Chain,Core Attack Chain
Virus000,3,ec220,NEW@<body>@aTTacKer.py_slice.py,Full Attack Chain,Full Attack Chain
